epoch_num,split,sample_counts,winogrande_acc,truthfulqa_mc2_acc,hellaswag_acc_norm,arc_challenge_acc_norm,mmlu_acc,toxigen_acc_norm,safety_eval_beaverdam-7b
0, 4, 512, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 4, 512, 0.569060773480663,0.4353907428141172,0.373132842063334,0.2755972696245733,0.2396382281726249,0.4361702127659574,0.8528571428571429
0, 16, 512, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 16, 512, 0.5919494869771112,0.4151554991295448,0.3697470623381796,0.2866894197952218,0.2437686939182452,0.4319148936170213,0.9057142857142858
0, 64, 512, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 64, 512, 0.5816890292028414,0.4136012317247417,0.3773152758414658,0.2858361774744027,0.2462612163509471,0.4329787234042553,0.9842857142857143
