epoch_num,split,sample_counts,winogrande_acc,truthfulqa_mc2_acc,hellaswag_acc_norm,arc_challenge_acc_norm,mmlu_acc,toxigen_acc_norm,safety_eval_beaverdam-7b
0, 4, 128, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 4, 128, 0.5777426992896606,0.4253444665669352,0.3785102569209321,0.2815699658703072,0.2411337416322461,0.4382978723404255,0.8157142857142858
0, 16, 128, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 16, 128, 0.584846093133386,0.4243547119742155,0.4297948615813583,0.2841296928327645,0.2439111237715425,0.4351063829787234,0.7942857142857143
0, 64, 128, 0.5951065509076559,0.3867056875681451,0.5370444134634534,0.295221843003413,0.2491810283435408,0.4308510638297872,0.7042857142857143
20, 64, 128, 0.5824782951854776,0.427913759574974,0.429097789285003,0.2798634812286689,0.2410625267055975,0.4319148936170213,0.9299999999999999
